id,split,image_path,commonName,order,family,genus,species
7493,train,128.Seaside_Sparrow/Seaside_Sparrow_0046_120768.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7494,train,128.Seaside_Sparrow/Seaside_Sparrow_0030_120780.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7495,train,128.Seaside_Sparrow/Seaside_Sparrow_0036_120785.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7496,train,128.Seaside_Sparrow/Seaside_Sparrow_0066_120791.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7497,train,128.Seaside_Sparrow/Seaside_Sparrow_0059_120794.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7498,train,128.Seaside_Sparrow/Seaside_Sparrow_0026_120798.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7499,train,128.Seaside_Sparrow/Seaside_Sparrow_0021_120699.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7500,train,128.Seaside_Sparrow/Seaside_Sparrow_0069_120700.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7501,train,128.Seaside_Sparrow/Seaside_Sparrow_0064_120813.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7502,train,128.Seaside_Sparrow/Seaside_Sparrow_0038_120819.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7503,train,128.Seaside_Sparrow/Seaside_Sparrow_0011_120820.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7504,train,128.Seaside_Sparrow/Seaside_Sparrow_0044_119287.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7505,train,128.Seaside_Sparrow/Seaside_Sparrow_0019_120826.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7506,train,128.Seaside_Sparrow/Seaside_Sparrow_0029_120828.jpg,Seaside Sparrow,Passeriformes,Passerellidae,Ammospiza,Maritima
7507,train,129.Song_Sparrow/Song_Sparrow_0060_122371.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7508,train,129.Song_Sparrow/Song_Sparrow_0110_120872.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7509,train,129.Song_Sparrow/Song_Sparrow_0118_121905.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7510,train,129.Song_Sparrow/Song_Sparrow_0059_120885.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7511,train,129.Song_Sparrow/Song_Sparrow_0067_122424.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7512,train,129.Song_Sparrow/Song_Sparrow_0003_122425.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7513,train,129.Song_Sparrow/Song_Sparrow_0061_120891.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7514,train,129.Song_Sparrow/Song_Sparrow_0089_120894.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7515,train,129.Song_Sparrow/Song_Sparrow_0125_122435.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7516,train,129.Song_Sparrow/Song_Sparrow_0126_120901.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7517,train,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7518,train,129.Song_Sparrow/Song_Sparrow_0071_122446.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7519,train,129.Song_Sparrow/Song_Sparrow_0101_120920.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7520,train,129.Song_Sparrow/Song_Sparrow_0097_121438.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7521,train,129.Song_Sparrow/Song_Sparrow_0045_121951.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7522,train,129.Song_Sparrow/Song_Sparrow_0092_121969.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7523,train,129.Song_Sparrow/Song_Sparrow_0009_121025.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7524,train,129.Song_Sparrow/Song_Sparrow_0086_121999.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7525,train,129.Song_Sparrow/Song_Sparrow_0020_121490.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7526,train,129.Song_Sparrow/Song_Sparrow_0035_120986.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7527,train,129.Song_Sparrow/Song_Sparrow_0029_120989.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7528,train,129.Song_Sparrow/Song_Sparrow_0107_120990.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7529,train,129.Song_Sparrow/Song_Sparrow_0050_121514.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7530,train,129.Song_Sparrow/Song_Sparrow_0112_121027.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7531,train,129.Song_Sparrow/Song_Sparrow_0080_121033.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7532,train,129.Song_Sparrow/Song_Sparrow_0069_122065.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7533,train,129.Song_Sparrow/Song_Sparrow_0053_121554.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7534,train,129.Song_Sparrow/Song_Sparrow_0013_121056.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7535,train,129.Song_Sparrow/Song_Sparrow_0090_121057.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7536,train,129.Song_Sparrow/Song_Sparrow_0087_121062.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7537,train,129.Song_Sparrow/Song_Sparrow_0102_122090.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7538,train,129.Song_Sparrow/Song_Sparrow_0130_121583.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7539,train,129.Song_Sparrow/Song_Sparrow_0037_121078.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7540,train,129.Song_Sparrow/Song_Sparrow_0057_121090.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7541,train,129.Song_Sparrow/Song_Sparrow_0088_121615.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7542,train,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7543,train,129.Song_Sparrow/Song_Sparrow_0046_121903.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7544,train,129.Song_Sparrow/Song_Sparrow_0007_121133.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7545,train,129.Song_Sparrow/Song_Sparrow_0091_121651.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7546,train,129.Song_Sparrow/Song_Sparrow_0001_122169.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7547,train,129.Song_Sparrow/Song_Sparrow_0132_121153.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7548,train,129.Song_Sparrow/Song_Sparrow_0038_121666.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7549,train,129.Song_Sparrow/Song_Sparrow_0055_121158.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7550,train,129.Song_Sparrow/Song_Sparrow_0015_122081.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7551,train,129.Song_Sparrow/Song_Sparrow_0036_121679.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7552,train,129.Song_Sparrow/Song_Sparrow_0113_121683.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7553,train,129.Song_Sparrow/Song_Sparrow_0099_121193.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7554,train,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7555,train,129.Song_Sparrow/Song_Sparrow_0121_121203.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7556,train,129.Song_Sparrow/Song_Sparrow_0116_121211.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7557,train,129.Song_Sparrow/Song_Sparrow_0106_121154.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7558,train,129.Song_Sparrow/Song_Sparrow_0114_121233.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7559,train,129.Song_Sparrow/Song_Sparrow_0123_121249.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7560,train,129.Song_Sparrow/Song_Sparrow_0034_121255.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7561,train,129.Song_Sparrow/Song_Sparrow_0135_121261.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7562,train,129.Song_Sparrow/Song_Sparrow_0096_121313.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7563,train,129.Song_Sparrow/Song_Sparrow_0042_121314.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7564,train,129.Song_Sparrow/Song_Sparrow_0058_121832.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7565,train,129.Song_Sparrow/Song_Sparrow_0108_121327.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7566,train,129.Song_Sparrow/Song_Sparrow_0010_121331.jpg,Song Sparrow,Passeriformes,Passerellidae,Melospiza,Melodia
7567,test,130.Tree_Sparrow/Tree_Sparrow_0130_124932.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7568,test,130.Tree_Sparrow/Tree_Sparrow_0122_123927.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7569,test,130.Tree_Sparrow/Tree_Sparrow_0077_123417.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7570,test,130.Tree_Sparrow/Tree_Sparrow_0023_124956.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7571,test,130.Tree_Sparrow/Tree_Sparrow_0007_122911.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7572,test,130.Tree_Sparrow/Tree_Sparrow_0129_124960.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7573,test,130.Tree_Sparrow/Tree_Sparrow_0066_123569.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7574,test,130.Tree_Sparrow/Tree_Sparrow_0053_122933.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7575,test,130.Tree_Sparrow/Tree_Sparrow_0100_122945.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7576,test,130.Tree_Sparrow/Tree_Sparrow_0044_122946.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7577,test,130.Tree_Sparrow/Tree_Sparrow_0005_122949.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7578,test,130.Tree_Sparrow/Tree_Sparrow_0097_123462.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7579,test,130.Tree_Sparrow/Tree_Sparrow_0032_123489.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7580,test,130.Tree_Sparrow/Tree_Sparrow_0011_122964.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7581,test,130.Tree_Sparrow/Tree_Sparrow_0112_125014.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7582,test,130.Tree_Sparrow/Tree_Sparrow_0072_123991.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7583,test,130.Tree_Sparrow/Tree_Sparrow_0042_124512.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7584,test,130.Tree_Sparrow/Tree_Sparrow_0022_123496.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7585,test,130.Tree_Sparrow/Tree_Sparrow_0041_123497.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7586,test,130.Tree_Sparrow/Tree_Sparrow_0062_123000.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7587,test,130.Tree_Sparrow/Tree_Sparrow_0076_123669.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7588,test,130.Tree_Sparrow/Tree_Sparrow_0043_124034.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7589,test,130.Tree_Sparrow/Tree_Sparrow_0015_125105.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7590,test,130.Tree_Sparrow/Tree_Sparrow_0018_123574.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7591,test,130.Tree_Sparrow/Tree_Sparrow_0095_124090.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7592,test,130.Tree_Sparrow/Tree_Sparrow_0125_123078.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7593,test,130.Tree_Sparrow/Tree_Sparrow_0058_123591.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7594,test,130.Tree_Sparrow/Tree_Sparrow_0101_124104.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7595,test,130.Tree_Sparrow/Tree_Sparrow_0119_124114.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7596,test,130.Tree_Sparrow/Tree_Sparrow_0080_124120.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7597,test,130.Tree_Sparrow/Tree_Sparrow_0113_123613.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7598,test,130.Tree_Sparrow/Tree_Sparrow_0039_124140.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7599,test,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7600,test,130.Tree_Sparrow/Tree_Sparrow_0094_124974.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7601,test,130.Tree_Sparrow/Tree_Sparrow_0068_125230.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7602,test,130.Tree_Sparrow/Tree_Sparrow_0025_124233.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7603,test,130.Tree_Sparrow/Tree_Sparrow_0105_123227.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7604,test,130.Tree_Sparrow/Tree_Sparrow_0060_123743.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7605,test,130.Tree_Sparrow/Tree_Sparrow_0086_123751.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7606,test,130.Tree_Sparrow/Tree_Sparrow_0088_125305.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7607,test,130.Tree_Sparrow/Tree_Sparrow_0090_110145.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7608,test,130.Tree_Sparrow/Tree_Sparrow_0121_124296.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7609,test,130.Tree_Sparrow/Tree_Sparrow_0127_125322.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7610,test,130.Tree_Sparrow/Tree_Sparrow_0123_125324.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7611,test,130.Tree_Sparrow/Tree_Sparrow_0036_122772.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7612,test,130.Tree_Sparrow/Tree_Sparrow_0034_123799.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7613,test,130.Tree_Sparrow/Tree_Sparrow_0109_123802.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7614,test,130.Tree_Sparrow/Tree_Sparrow_0024_123805.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7615,test,130.Tree_Sparrow/Tree_Sparrow_0009_123294.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7616,test,130.Tree_Sparrow/Tree_Sparrow_0046_125344.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7617,test,130.Tree_Sparrow/Tree_Sparrow_0107_123822.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7618,test,130.Tree_Sparrow/Tree_Sparrow_0081_124348.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7619,test,130.Tree_Sparrow/Tree_Sparrow_0035_123211.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7620,test,130.Tree_Sparrow/Tree_Sparrow_0028_122829.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7621,test,130.Tree_Sparrow/Tree_Sparrow_0052_123869.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7622,test,130.Tree_Sparrow/Tree_Sparrow_0073_123871.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7623,test,130.Tree_Sparrow/Tree_Sparrow_0030_122850.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7624,test,130.Tree_Sparrow/Tree_Sparrow_0108_124754.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7625,test,130.Tree_Sparrow/Tree_Sparrow_0128_123979.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7626,test,130.Tree_Sparrow/Tree_Sparrow_0074_124408.jpg,Tree Sparrow,Passeriformes,Passerellidae,Spizelloides,Arborea
7627,val,131.Vesper_Sparrow/Vesper_Sparrow_0005_125440.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7628,val,131.Vesper_Sparrow/Vesper_Sparrow_0040_125441.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7629,val,131.Vesper_Sparrow/Vesper_Sparrow_0052_125444.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7630,val,131.Vesper_Sparrow/Vesper_Sparrow_0065_125446.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7631,val,131.Vesper_Sparrow/Vesper_Sparrow_0043_125703.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7632,val,131.Vesper_Sparrow/Vesper_Sparrow_0002_125454.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7633,val,131.Vesper_Sparrow/Vesper_Sparrow_0087_125712.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7634,val,131.Vesper_Sparrow/Vesper_Sparrow_0009_125713.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7635,val,131.Vesper_Sparrow/Vesper_Sparrow_0041_125458.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7636,val,131.Vesper_Sparrow/Vesper_Sparrow_0095_125459.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7637,val,131.Vesper_Sparrow/Vesper_Sparrow_0083_125718.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7638,val,131.Vesper_Sparrow/Vesper_Sparrow_0023_125465.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7639,val,131.Vesper_Sparrow/Vesper_Sparrow_0044_125470.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7640,val,131.Vesper_Sparrow/Vesper_Sparrow_0047_125788.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7641,val,131.Vesper_Sparrow/Vesper_Sparrow_0076_125737.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7642,val,131.Vesper_Sparrow/Vesper_Sparrow_0089_125705.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7643,val,131.Vesper_Sparrow/Vesper_Sparrow_0029_125498.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7644,val,131.Vesper_Sparrow/Vesper_Sparrow_0082_125503.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7645,val,131.Vesper_Sparrow/Vesper_Sparrow_0020_125794.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7646,val,131.Vesper_Sparrow/Vesper_Sparrow_0086_125776.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7647,val,131.Vesper_Sparrow/Vesper_Sparrow_0004_125787.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7648,val,131.Vesper_Sparrow/Vesper_Sparrow_0084_125532.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7649,val,131.Vesper_Sparrow/Vesper_Sparrow_0017_125534.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7650,val,131.Vesper_Sparrow/Vesper_Sparrow_0081_125541.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7651,val,131.Vesper_Sparrow/Vesper_Sparrow_0049_125806.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7652,val,131.Vesper_Sparrow/Vesper_Sparrow_0013_109937.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7653,val,131.Vesper_Sparrow/Vesper_Sparrow_0070_125555.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7654,val,131.Vesper_Sparrow/Vesper_Sparrow_0019_125558.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7655,val,131.Vesper_Sparrow/Vesper_Sparrow_0032_125564.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7656,val,131.Vesper_Sparrow/Vesper_Sparrow_0033_125568.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7657,val,131.Vesper_Sparrow/Vesper_Sparrow_0046_125575.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7658,val,131.Vesper_Sparrow/Vesper_Sparrow_0079_125579.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7659,val,131.Vesper_Sparrow/Vesper_Sparrow_0051_125587.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7660,val,131.Vesper_Sparrow/Vesper_Sparrow_0077_125597.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7661,val,131.Vesper_Sparrow/Vesper_Sparrow_0091_125598.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7662,val,131.Vesper_Sparrow/Vesper_Sparrow_0007_125630.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7663,val,131.Vesper_Sparrow/Vesper_Sparrow_0068_125601.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7664,val,131.Vesper_Sparrow/Vesper_Sparrow_0094_125602.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7665,val,131.Vesper_Sparrow/Vesper_Sparrow_0073_125605.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7666,val,131.Vesper_Sparrow/Vesper_Sparrow_0080_125606.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7667,val,131.Vesper_Sparrow/Vesper_Sparrow_0011_125608.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7668,val,131.Vesper_Sparrow/Vesper_Sparrow_0055_125611.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7669,val,131.Vesper_Sparrow/Vesper_Sparrow_0016_125615.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7670,val,131.Vesper_Sparrow/Vesper_Sparrow_0066_125619.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7671,val,131.Vesper_Sparrow/Vesper_Sparrow_0028_118217.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7672,val,131.Vesper_Sparrow/Vesper_Sparrow_0031_125631.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7673,val,131.Vesper_Sparrow/Vesper_Sparrow_0053_125641.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7674,val,131.Vesper_Sparrow/Vesper_Sparrow_0045_125643.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7675,val,131.Vesper_Sparrow/Vesper_Sparrow_0037_125648.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7676,val,131.Vesper_Sparrow/Vesper_Sparrow_0057_125649.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7677,val,131.Vesper_Sparrow/Vesper_Sparrow_0018_125651.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7678,val,131.Vesper_Sparrow/Vesper_Sparrow_0015_125653.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7679,val,131.Vesper_Sparrow/Vesper_Sparrow_0056_125657.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7680,val,131.Vesper_Sparrow/Vesper_Sparrow_0058_125661.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7681,val,131.Vesper_Sparrow/Vesper_Sparrow_0030_125663.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7682,val,131.Vesper_Sparrow/Vesper_Sparrow_0062_125669.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7683,val,131.Vesper_Sparrow/Vesper_Sparrow_0003_125427.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7684,val,131.Vesper_Sparrow/Vesper_Sparrow_0067_125429.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
7685,val,131.Vesper_Sparrow/Vesper_Sparrow_0090_125690.jpg,Vesper Sparrow,Passeriformes,Passerellidae,Pooecetes,Gramineus
